titulo,all_info,características,precio,usos
Alojamiento entero: loft. Anfitrión: Carlos,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Cancelación gratuita durante 48 horas","94€
 / noche
94€ por noche
4,96
(175 evaluaciones)","Distribución de las camas
Dormitorio
Cama de matrimonio XL, Sofá cama"
Alojamiento entero: loft. Anfitrión: Noelia,3 huéspedes · 1 dormitorio · 1 cama · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Llegada autónoma
Accede al alojamiento directamente mediante la caja de seguridad para llaves.
Cancelación gratuita antes del 16 dic.","60€
 / noche
60€ por noche
4,86
(7 evaluaciones)","2 noches en València
17 de dic. de 2021 - 19 de dic. de 2021
LMXJVSD
LMXJVSD
diciembre 2021
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
enero 2022
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Borrar fechas"
Habitación privada en: hostal. Anfitrión: Buho,2 huéspedes · 1 dormitorio · 2 camas · 1 baño privado,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 2 ene.","52€
 / noche
52€ por noche
4,68
(101 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Lavadora
Aire acondicionado
Se permite dejar el equipaje
Secador de pelo
Zona para trabajar
Disponible para estancias largas
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 19 servicios"
Alojamiento entero: loft. Anfitrión: Iván&Carmina,3 huéspedes · 1 dormitorio · 4 camas · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Llegada autónoma
Accede al alojamiento directamente mediante la caja de seguridad para llaves.
Cancelación gratuita antes del 12 may.","72€
 / noche
72€ por noche
4,64
(284 evaluaciones)","¿Qué hay en este alojamiento?
Vistas al perfil urbano
Costa
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Lavadora
Secadora
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 41 servicios"
Habitación privada en: piso. Anfitrión: Pedro,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Fantástico proceso de llegada
El 90 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.
Wifi
Los huéspedes suelen buscar este servicio tan popular","26€ 
16€
 / noche
16€ por noche, inicialmente 26€
4,62
(29 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
Aire acondicionado
Se permite dejar el equipaje
Secador de pelo
Microondas
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 29 servicios"
Alojamiento entero: loft. Anfitrión: Ester,3 huéspedes · Estudio · 2 camas · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 100 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 12 dic. a las 15:00","75€
 / noche
75€ por noche
4,97
(30 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Lavadora
Aire acondicionado
Patio o balcón
Se permite dejar el equipaje
Secador de pelo
Frigorífico
Mostrar los 38 servicios"
Alojamiento entero: piso. Anfitrión: Miguel,3 huéspedes · Estudio · 2 camas · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Llegada autónoma
Accede al alojamiento directamente mediante la cerradura inteligente.
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 24 mar.","65€
 / noche
65€ por noche
4,68
(144 evaluaciones)","¿Qué hay en este alojamiento?
Acceso a la playa, primera línea
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Aire acondicionado
Patio o balcón
Secador de pelo
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 32 servicios"
Alojamiento entero: loft. Anfitrión: Pablo,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Llegada autónoma
Accede al alojamiento directamente mediante la caja de seguridad para llaves.
Fantástico proceso de llegada
El 95 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.","90€
 / noche
90€ por noche
4,93
(105 evaluaciones)","¿Qué hay en este alojamiento?
Vistas al perfil urbano
Vistas al mar
Cocina
Wifi
Aparcamiento gratuito en las instalaciones
Televisión con televisión por cable estándar
Ascensor
Lavadora
Aire acondicionado
Secador de pelo
Mostrar los 47 servicios"
Alojamiento entero: piso. Anfitrión: Paco,4 huéspedes · 1 dormitorio · 1 cama · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Ubicación fantástica
El 90 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita durante 48 horas","70€
 / noche
70€ por noche
4,58
(26 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Lavadora
Aire acondicionado
Secador de pelo
Zona para trabajar
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 22 servicios"
Alojamiento entero: piso. Anfitrión: Samah,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 24 feb.","43€
 / noche
43€ por noche
4,38
(63 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Lavadora en el alojamiento (Gratis)
Secador de pelo
Frigorífico
Microondas
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 24 servicios"
Alojamiento entero: piso. Anfitrión: Christine,"3 huéspedes · 1 dormitorio · 2 camas · 1,5 baños","Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Llegada autónoma
Accede al alojamiento directamente mediante la caja de seguridad para llaves.
Cancelación gratuita antes del 27 ene.","80€
 / noche
80€ por noche
4,89
(73 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
Admite mascotas
TV
Aire acondicionado
Secador de pelo
Frigorífico
Microondas
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
Mostrar los 38 servicios"
Alojamiento entero: piso. Anfitrión: Toni,5 huéspedes · 3 dormitorios · 4 camas · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Fantástico proceso de llegada
El 100 % de los últimos huéspedes han valorado con 5 estrellas el proceso de llegada.
Admite mascotas
Los huéspedes suelen buscar este servicio tan popular","62€ 
50€
 / noche
50€ por noche, inicialmente 62€
4,67
(3 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
Admite mascotas
TV
Lavadora
Aire acondicionado
Patio o balcón
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 37 servicios"
Habitación privada en: piso. Anfitrión: Miguel,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 95 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita durante 48 horas","35€
 / noche
35€ por noche
4,73
(316 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
Admite mascotas
TV
Ascensor
Lavadora
Se permite dejar el equipaje
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 29 servicios"
Alojamiento entero: piso. Anfitrión: Trainning Pro 2015,2 huéspedes · Estudio · 1 cama · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita durante 48 horas","39€
 / noche
39€ por noche
4,24
(78 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Aire acondicionado
Secador de pelo
Frigorífico
Microondas
Zona para trabajar
Disponible para estancias largas
Mostrar los 24 servicios"
Habitación privada en: piso. Anfitrión: Germán,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 100 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita durante 48 horas","42€
 / noche
42€ por noche
4,91
(47 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en las instalaciones
Televisión de alta definición
Ascensor
Lavadora en el alojamiento (De pago)
Patio o balcón (privada)
Se permite dejar el equipaje
Secador de pelo
Cámaras de seguridad en la propiedad
Mostrar los 47 servicios"
Habitación privada en: piso. Anfitrión: Isabel,"1 huésped · 3 dormitorios · 1 cama · 1,5 baños compartidos","Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Admite mascotas
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 2 jun.","17€
 / noche
17€ por noche
4,63
(8 evaluaciones)","¿Qué hay en este alojamiento?
Acceso a la playa (Público o compartido)
Cocina
Wifi
Admite mascotas
TV
Lavadora
Aire acondicionado
Se permite dejar el equipaje
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 44 servicios"
Habitación privada en: piso. Anfitrión: Rafa & Jorge,2 huéspedes · 1 dormitorio · 1 cama · 2 baños compartidos,"Wifi
Los huéspedes suelen buscar este servicio tan popular
Buena comunicación
Un 100 % de los huéspedes más recientes ha valorado a Rafa & Jorge con 5 estrellas en comunicación.
Cancelación gratuita antes del 17 feb.","31€ 
25€
 / noche
25€ por noche, inicialmente 31€
4,45
(31 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en la calle
TV
Ascensor
Aire acondicionado
Patio o balcón (Compartida)
Chimenea interior
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 39 servicios"
Habitación privada en: piso. Anfitrión: Raul,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Admite mascotas
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 30 ene.","21€
 / noche
21€ por noche
4,90
(10 evaluaciones)","¿Qué hay en este alojamiento?
Costa
Cocina
Wifi
Aparcamiento gratuito en la calle
Admite mascotas
Ascensor
Lavadora
Patio o balcón (Compartida)
Se permite dejar el equipaje
Cámaras de seguridad en la propiedad
Mostrar los 48 servicios"
Alojamiento entero: loft. Anfitrión: Iván&Carmina,3 huéspedes · Estudio · 1 cama · 1 baño,"Alojamiento entero
(loft): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Llegada autónoma
Accede al alojamiento directamente mediante la caja de seguridad para llaves.
Cancelación gratuita antes del 2 jun.","56€
 / noche
56€ por noche
4,40
(58 evaluaciones)","¿Qué hay en este alojamiento?
Vistas al perfil urbano
Cocina
Wifi
Televisión de alta definición con televisión por cable estándar
Lavadora en el edificio (Gratis)
Secadora
Patio o balcón (Compartida)
Se permite dejar el equipaje
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 50 servicios"
Alojamiento entero: piso. Anfitrión: Sylvie,4 huéspedes · Estudio · 2 camas · 1 baño,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Wifi
Los huéspedes suelen buscar este servicio tan popular
Cancelación gratuita antes del 20 feb.","40€
 / noche
40€ por noche
4,79
(62 evaluaciones)","¿Qué hay en este alojamiento?
Acceso a la playa (Público o compartido)
Cocina
Wifi
Aparcamiento gratuito en la calle
Lavadora
Aire acondicionado
Se permite dejar el equipaje
Secador de pelo
No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
No disponible: Detector de humo
Detector de humo
Mostrar los 39 servicios"
Habitación privada en: piso. Anfitrión: Marco & Felipe,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Llegada autónoma
Accede al alojamiento con ayuda del portero.
Cancelación gratuita antes del 29 may.","50€
 / noche
50€ por noche
4,82
(55 evaluaciones)","¿Qué hay en este alojamiento?
Cocina
Wifi
Aparcamiento gratuito en las instalaciones
TV
Ascensor
Lavadora
Secadora
Aire acondicionado
Secador de pelo
Cámaras de seguridad en la propiedad
Mostrar los 30 servicios"
Alojamiento entero: piso. Anfitrión: Carlos,4 huéspedes · 2 dormitorios · 3 baños,"Alojamiento entero
(apartamento): será solo para ti.
Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 100 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita antes del 22 may.","78€
 / noche
78€ por noche
4,67
(6 evaluaciones)","2 noches en València
27 de may. de 2022 - 29 de may. de 2022
LMXJVSD
LMXJVSD
mayo 2022
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
junio 2022
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Borrar fechas"
Habitación privada en: piso. Anfitrión: Rotaret,2 huéspedes · Estudio · 1 cama · 2 baños,"Limpieza avanzada
Este anfitrión se ha comprometido a seguir el proceso de limpieza avanzada en 5 pasos de Airbnb. Mostrar más
Ubicación fantástica
El 100 % de los últimos huéspedes han valorado con 5 estrellas la ubicación.
Cancelación gratuita durante 48 horas","25€
 / noche
25€ por noche
4,62
(108 evaluaciones)","2 noches en València
14 de oct. de 2022 - 16 de oct. de 2022"
